Timestamp,Activity
06/11/2010 19:35:32,accepted
06/11/2010 19:38:36,accepted
06/13/2010 16:31:25,accepted
06/13/2010 16:34:31,queued
06/13/2010 22:32:03,accepted
06/14/2010 08:38:32,accepted
06/14/2010 08:38:53,accepted
06/14/2010 15:34:32,accepted
06/14/2010 15:57:51,accepted
06/14/2010 17:29:35,accepted
06/15/2010 08:18:34,queued
06/15/2010 08:41:34,accepted
06/15/2010 09:42:52,accepted
06/15/2010 09:43:03,accepted
06/15/2010 12:40:07,queued
06/15/2010 12:50:39,accepted
06/15/2010 12:50:54,accepted
06/15/2010 12:58:18,accepted
06/15/2010 16:37:49,accepted
06/15/2010 16:46:08,queued
06/15/2010 16:50:16,accepted
06/15/2010 16:50:22,accepted
06/15/2010 17:40:03,queued
06/15/2010 20:06:31,accepted
06/15/2010 20:08:29,accepted
06/15/2010 20:08:34,accepted
06/16/2010 09:45:30,accepted
06/16/2010 09:49:44,queued
06/16/2010 12:00:32,accepted
06/16/2010 15:15:09,accepted
06/16/2010 15:18:36,queued
06/16/2010 15:23:30,accepted
06/16/2010 15:23:35,accepted
06/16/2010 15:29:26,accepted
06/16/2010 15:29:31,accepted
06/16/2010 16:09:45,accepted
06/17/2010 13:47:35,accepted
06/17/2010 20:19:15,accepted
06/17/2010 20:19:20,accepted
06/18/2010 08:42:27,accepted
06/18/2010 08:45:02,accepted
06/18/2010 14:01:56,accepted
06/21/2010 11:35:08,queued
06/21/2010 17:55:02,accepted
06/21/2010 18:00:14,accepted
06/22/2010 11:37:32,accepted
06/22/2010 13:51:32,accepted
06/23/2010 14:13:51,accepted
06/24/2010 12:17:47,accepted
06/24/2010 12:41:19,accepted
06/24/2010 12:45:02,queued
06/24/2010 14:18:38,accepted
06/24/2010 14:19:43,accepted
06/24/2010 14:21:20,accepted
06/28/2010 11:02:56,accepted
07/01/2010 12:20:33,accepted
07/02/2010 13:43:45,accepted
07/06/2010 09:43:18,accepted
07/06/2010 09:49:13,queued
07/06/2010 15:07:31,accepted
07/06/2010 20:36:46,accepted
07/06/2010 20:42:20,accepted
07/08/2010 04:50:41,accepted
07/08/2010 05:04:25,queued
07/08/2010 11:42:58,accepted
07/08/2010 11:48:38,queued
07/08/2010 13:06:09,accepted
07/08/2010 13:06:14,accepted
07/08/2010 13:53:30,accepted
07/09/2010 11:03:29,accepted
07/09/2010 11:05:10,accepted
07/09/2010 15:06:01,accepted
07/15/2010 10:35:37,accepted
07/15/2010 10:39:54,accepted
07/16/2010 15:46:05,accepted
07/16/2010 15:50:47,queued
07/20/2010 09:25:18,accepted
07/20/2010 09:31:54,accepted
07/20/2010 15:46:26,accepted
07/20/2010 15:46:31,accepted
07/22/2010 09:34:35,queued
07/22/2010 09:43:19,queued
07/22/2010 09:43:20,accepted
07/22/2010 14:16:40,accepted
07/23/2010 18:20:27,accepted
07/26/2010 09:55:13,accepted
07/26/2010 10:55:31,accepted
07/26/2010 11:00:53,queued
07/27/2010 01:50:41,accepted
07/27/2010 01:53:16,accepted
07/27/2010 13:50:20,accepted
07/27/2010 13:54:23,queued
07/27/2010 14:08:22,accepted
07/27/2010 14:08:30,accepted
07/30/2010 09:46:42,accepted
07/30/2010 09:50:43,queued
07/30/2010 13:19:33,accepted
07/30/2010 13:35:28,queued
07/30/2010 14:23:52,accepted
07/30/2010 14:23:59,accepted
07/30/2010 14:43:09,accepted
07/30/2010 14:43:18,accepted
08/03/2010 11:23:32,accepted
08/03/2010 11:33:47,queued
08/03/2010 12:56:56,accepted
08/03/2010 12:57:02,accepted
08/06/2010 16:45:05,accepted
08/09/2010 12:39:59,accepted
08/09/2010 17:20:59,accepted
08/09/2010 17:21:46,queued
08/09/2010 17:21:55,accepted
08/10/2010 16:22:31,accepted
08/11/2010 10:39:44,accepted
08/11/2010 14:41:13,accepted
08/11/2010 14:49:10,queued
08/11/2010 15:01:08,accepted
08/11/2010 15:08:47,accepted
08/11/2010 15:08:54,accepted
08/12/2010 15:09:54,accepted
08/16/2010 11:54:31,accepted
08/16/2010 12:13:10,accepted
08/16/2010 12:24:39,queued
08/17/2010 17:19:11,accepted
08/18/2010 11:28:28,accepted
08/18/2010 11:28:48,accepted
08/18/2010 12:29:41,queued
08/18/2010 12:39:40,accepted
08/18/2010 14:00:14,accepted
08/18/2010 15:42:02,accepted
08/19/2010 08:24:05,accepted
08/19/2010 08:27:30,queued
08/20/2010 16:36:29,accepted
08/20/2010 16:39:43,queued
08/20/2010 16:58:15,accepted
08/20/2010 16:58:21,accepted
08/20/2010 17:02:07,accepted
08/20/2010 17:02:16,accepted
08/23/2010 15:24:12,queued
08/23/2010 16:12:32,accepted
08/23/2010 16:13:39,accepted
08/25/2010 11:04:56,queued
08/25/2010 11:06:45,queued
08/25/2010 11:13:01,queued
08/27/2010 19:14:48,accepted
08/27/2010 19:14:57,accepted
08/30/2010 15:35:45,accepted
08/30/2010 15:37:18,queued
08/30/2010 15:45:02,accepted
08/30/2010 15:45:11,accepted
09/01/2010 12:09:24,accepted
09/01/2010 12:17:52,accepted
09/01/2010 12:22:26,queued
09/01/2010 13:29:56,accepted
09/01/2010 13:30:04,accepted
09/02/2010 09:57:26,accepted
09/02/2010 10:16:56,accepted
09/02/2010 10:36:22,accepted
09/06/2010 12:04:31,queued
09/06/2010 15:13:11,accepted
09/07/2010 12:13:23,accepted
09/07/2010 13:57:19,accepted
09/07/2010 15:19:41,accepted
09/09/2010 11:24:32,accepted
09/09/2010 16:58:05,accepted
09/10/2010 10:45:16,accepted
09/16/2010 10:24:07,accepted
09/16/2010 15:11:58,accepted
09/16/2010 16:39:32,accepted
09/17/2010 10:33:52,accepted
09/17/2010 14:45:48,accepted
09/17/2010 14:55:43,queued
09/18/2010 18:06:57,accepted
09/19/2010 09:21:17,accepted
09/20/2010 14:15:00,accepted
09/20/2010 14:24:14,queued
09/20/2010 14:42:52,accepted
09/20/2010 14:42:58,accepted
09/20/2010 14:43:53,accepted
09/20/2010 14:44:35,accepted
09/20/2010 21:02:20,accepted
09/21/2010 11:31:31,accepted
09/23/2010 10:26:35,accepted
09/23/2010 16:32:09,accepted
09/23/2010 19:58:12,accepted
09/23/2010 20:38:14,accepted
09/23/2010 20:38:22,accepted
09/24/2010 09:53:49,accepted
09/24/2010 10:50:48,queued
09/24/2010 18:28:46,accepted
09/24/2010 18:28:56,accepted
09/27/2010 14:55:41,accepted
09/27/2010 18:32:05,queued
09/28/2010 16:22:31,accepted
09/28/2010 16:26:58,accepted
09/29/2010 09:16:42,accepted
09/29/2010 09:22:50,queued
09/29/2010 09:53:12,accepted
09/29/2010 09:55:31,queued
09/29/2010 14:14:49,accepted
09/29/2010 19:42:02,accepted
09/29/2010 19:43:46,accepted
10/01/2010 13:18:17,accepted
10/01/2010 14:31:57,accepted
10/01/2010 14:46:40,queued
10/01/2010 15:12:48,accepted
10/01/2010 16:43:52,queued
10/04/2010 10:59:18,accepted
10/04/2010 11:00:12,accepted
10/05/2010 14:06:25,queued
10/05/2010 14:39:09,accepted
10/05/2010 15:08:44,accepted
10/07/2010 15:39:55,accepted
10/07/2010 16:45:29,accepted
10/08/2010 10:56:03,accepted
10/08/2010 17:16:15,accepted
10/08/2010 17:19:28,queued
10/12/2010 10:47:28,queued
10/12/2010 22:45:29,accepted
10/12/2010 22:54:36,accepted
10/13/2010 15:25:40,accepted
10/13/2010 15:27:43,queued
10/13/2010 16:00:10,accepted
10/13/2010 16:00:17,accepted
10/13/2010 16:07:09,accepted
10/13/2010 16:07:14,accepted
10/14/2010 16:01:51,accepted
10/14/2010 16:05:01,queued
10/14/2010 17:44:01,accepted
10/15/2010 12:48:49,accepted
10/15/2010 12:48:57,accepted
10/19/2010 14:43:59,accepted
10/19/2010 15:04:28,accepted
10/19/2010 15:20:45,queued
10/19/2010 17:13:27,accepted
10/19/2010 17:13:34,accepted
10/19/2010 18:24:16,accepted
10/19/2010 18:28:44,queued
10/20/2010 17:19:49,accepted
10/20/2010 17:20:10,accepted
10/22/2010 16:31:35,accepted
10/25/2010 11:08:52,accepted
10/25/2010 13:53:47,accepted
10/25/2010 15:20:49,accepted
10/25/2010 15:40:53,accepted
10/26/2010 09:14:34,accepted
10/26/2010 10:58:39,accepted
10/28/2010 13:47:41,queued
10/28/2010 19:15:39,queued
10/29/2010 11:39:08,accepted
10/29/2010 11:44:24,queued
10/29/2010 17:11:03,accepted
11/01/2010 09:37:07,accepted
11/01/2010 12:00:46,queued
11/02/2010 14:25:54,accepted
11/02/2010 14:26:39,accepted
11/03/2010 09:04:02,accepted
11/03/2010 10:52:09,accepted
11/03/2010 12:05:57,accepted
11/07/2010 15:44:39,queued
11/08/2010 12:27:05,accepted
11/08/2010 12:30:20,queued
11/08/2010 12:55:05,accepted
11/08/2010 12:55:14,accepted
11/08/2010 14:35:26,accepted
11/08/2010 14:36:40,queued
11/09/2010 08:48:53,accepted
11/09/2010 08:51:35,queued
11/09/2010 10:48:16,accepted
11/09/2010 10:48:31,accepted
11/09/2010 13:35:55,accepted
11/09/2010 15:20:48,accepted
11/09/2010 19:47:12,accepted
11/10/2010 11:48:43,accepted
11/11/2010 07:01:36,accepted
11/11/2010 07:04:54,queued
11/11/2010 12:08:22,accepted
11/11/2010 12:28:52,accepted
11/11/2010 12:37:00,accepted
11/11/2010 12:37:15,accepted
11/11/2010 15:37:07,accepted
11/11/2010 16:18:11,accepted
11/11/2010 16:20:41,accepted
11/11/2010 16:20:54,queued
11/11/2010 16:21:28,accepted
11/12/2010 09:55:20,accepted
11/12/2010 13:33:36,accepted
11/12/2010 13:52:43,queued
11/12/2010 15:05:33,accepted
11/12/2010 15:09:24,accepted
11/12/2010 20:22:19,queued
11/16/2010 09:54:16,accepted
11/16/2010 10:00:17,accepted
11/16/2010 12:09:29,accepted
11/16/2010 12:22:09,accepted
11/19/2010 08:46:00,accepted
11/19/2010 16:29:24,accepted
11/19/2010 18:26:11,accepted
11/19/2010 19:20:40,accepted
11/19/2010 19:25:24,queued
11/22/2010 15:20:07,accepted
11/22/2010 15:23:19,queued
11/22/2010 15:25:19,accepted
11/22/2010 15:27:37,accepted
11/23/2010 16:10:22,accepted
11/24/2010 10:02:16,accepted
11/24/2010 11:01:08,accepted
11/24/2010 11:14:44,queued
11/24/2010 12:06:02,accepted
11/24/2010 12:46:46,accepted
11/24/2010 13:31:32,accepted
11/24/2010 13:34:29,queued
11/24/2010 13:38:49,accepted
11/24/2010 13:42:34,accepted
11/24/2010 13:45:45,accepted
11/24/2010 13:47:40,accepted
11/24/2010 14:41:08,queued
11/24/2010 14:46:08,completed
11/24/2010 14:50:59,accepted
11/24/2010 14:51:02,accepted
11/24/2010 15:08:53,queued
11/24/2010 15:11:07,accepted
11/24/2010 15:11:10,accepted
11/24/2010 17:23:23,accepted
11/24/2010 17:34:47,completed
11/24/2010 17:36:35,accepted
11/25/2010 06:58:54,accepted
11/25/2010 07:03:30,queued
11/25/2010 08:53:36,accepted
11/25/2010 09:05:55,accepted
11/25/2010 10:31:24,accepted
11/25/2010 10:34:52,queued
11/25/2010 10:45:05,accepted
11/25/2010 10:45:12,accepted
11/25/2010 12:34:35,accepted
11/25/2010 15:37:13,queued
11/25/2010 15:38:42,accepted
11/25/2010 15:40:20,accepted
11/26/2010 09:09:31,accepted
11/26/2010 09:09:39,completed
11/26/2010 13:08:13,accepted
11/26/2010 13:11:36,queued
11/26/2010 18:17:37,accepted
11/26/2010 18:19:49,accepted
11/29/2010 12:52:49,accepted
11/30/2010 11:34:09,accepted
12/02/2010 12:45:01,accepted
12/03/2010 13:08:38,accepted
12/03/2010 13:14:56,queued
12/03/2010 14:29:18,accepted
12/03/2010 14:37:26,queued
12/03/2010 14:40:54,accepted
12/03/2010 14:42:46,accepted
12/03/2010 14:43:00,accepted
12/03/2010 14:45:20,accepted
12/05/2010 14:27:07,accepted
12/05/2010 14:28:02,accepted
12/06/2010 10:21:00,accepted
12/06/2010 15:34:32,accepted
12/06/2010 15:45:25,queued
12/06/2010 20:10:24,accepted
12/07/2010 15:24:36,accepted
12/08/2010 11:23:06,accepted
12/08/2010 11:58:04,queued
12/08/2010 17:24:58,accepted
12/09/2010 09:44:34,queued
12/09/2010 13:10:24,accepted
12/09/2010 13:12:29,accepted
12/13/2010 09:41:40,accepted
12/13/2010 11:23:46,accepted
12/13/2010 11:28:11,accepted
12/13/2010 11:31:55,accepted
12/14/2010 11:22:05,accepted
12/14/2010 11:30:06,queued
12/14/2010 12:23:22,accepted
12/14/2010 12:23:27,accepted
12/14/2010 12:26:54,accepted
12/14/2010 12:26:59,accepted
12/14/2010 15:35:45,accepted
12/14/2010 15:39:07,accepted
12/16/2010 10:28:03,accepted
12/16/2010 12:11:54,accepted
12/16/2010 12:12:33,accepted
12/16/2010 12:55:48,accepted
12/16/2010 17:27:03,accepted
12/20/2010 14:58:13,accepted
12/20/2010 15:01:14,queued
12/21/2010 17:01:57,accepted
12/21/2010 17:02:11,accepted
12/21/2010 18:08:01,accepted
12/21/2010 18:22:42,queued
12/22/2010 14:09:10,accepted
12/22/2010 14:16:21,accepted
12/23/2010 12:20:20,accepted
12/23/2010 12:22:21,accepted
12/23/2010 12:22:22,accepted
12/23/2010 14:22:24,accepted
12/23/2010 14:26:08,queued
12/23/2010 14:55:48,accepted
12/23/2010 14:57:02,accepted
12/24/2010 08:04:53,accepted
12/24/2010 08:09:51,queued
12/24/2010 08:09:52,queued
12/24/2010 11:15:14,accepted
12/24/2010 11:15:22,accepted
12/28/2010 03:59:29,queued
12/28/2010 15:28:04,accepted
12/28/2010 15:28:11,accepted
12/29/2010 11:30:03,completed
12/29/2010 11:37:12,accepted
12/29/2010 12:21:28,accepted
12/30/2010 11:45:20,accepted
12/30/2010 11:56:11,queued
12/30/2010 12:03:45,accepted
12/30/2010 12:06:23,accepted
01/03/2011 09:41:42,accepted
01/03/2011 13:13:54,accepted
01/03/2011 13:18:45,accepted
01/05/2011 23:06:32,accepted
01/05/2011 23:21:19,queued
01/05/2011 23:24:55,accepted
01/05/2011 23:25:49,queued
01/06/2011 11:17:16,accepted
01/06/2011 11:20:30,accepted
01/06/2011 11:24:26,accepted
01/06/2011 11:24:39,accepted
01/06/2011 13:42:00,accepted
01/07/2011 15:55:04,accepted
01/10/2011 11:31:14,accepted
01/10/2011 20:01:33,accepted
01/11/2011 18:13:42,accepted
01/12/2011 17:59:25,accepted
01/13/2011 11:01:34,accepted
01/14/2011 14:10:28,accepted
01/14/2011 14:39:54,accepted
01/14/2011 15:54:33,accepted
01/14/2011 15:54:47,accepted
01/17/2011 12:12:41,accepted
01/18/2011 11:35:34,accepted
01/18/2011 11:46:33,queued
01/18/2011 11:59:26,accepted
01/20/2011 00:05:00,accepted
01/20/2011 12:53:13,accepted
01/20/2011 16:54:48,queued
01/20/2011 18:18:05,accepted
01/21/2011 12:44:13,accepted
01/21/2011 12:49:53,queued
01/21/2011 13:00:03,accepted
01/21/2011 13:03:23,accepted
01/21/2011 15:02:48,accepted
01/24/2011 11:44:16,accepted
01/25/2011 11:37:56,accepted
01/26/2011 08:48:18,accepted
01/26/2011 11:09:40,accepted
01/27/2011 10:36:28,accepted
01/27/2011 17:38:51,queued
01/28/2011 17:48:20,accepted
01/31/2011 12:53:06,accepted
01/31/2011 12:56:41,accepted
01/31/2011 13:44:27,queued
01/31/2011 13:50:48,accepted
01/31/2011 13:54:11,accepted
02/01/2011 13:17:44,accepted
02/01/2011 13:21:09,queued
02/01/2011 13:31:33,accepted
02/01/2011 13:33:47,accepted
02/02/2011 06:11:29,accepted
02/02/2011 06:16:19,queued
02/02/2011 10:17:45,accepted
02/02/2011 12:17:33,accepted
02/02/2011 12:20:56,accepted
02/02/2011 13:55:48,queued
02/03/2011 09:46:37,accepted
02/03/2011 11:30:57,queued
02/03/2011 11:33:47,queued
02/04/2011 14:27:44,accepted
02/04/2011 14:27:55,accepted
02/04/2011 14:34:33,accepted
02/04/2011 15:21:41,accepted
02/08/2011 17:10:53,accepted
02/09/2011 12:54:19,queued
02/09/2011 13:05:52,queued
02/10/2011 09:09:38,accepted
02/10/2011 14:11:43,accepted
02/10/2011 16:22:20,accepted
02/15/2011 15:09:10,queued
02/15/2011 15:42:18,accepted
02/16/2011 09:51:55,accepted
02/16/2011 10:05:00,queued
02/16/2011 11:22:59,accepted
02/16/2011 11:23:08,accepted
02/16/2011 12:45:37,accepted
02/16/2011 12:45:45,queued
02/16/2011 12:46:16,accepted
02/16/2011 12:53:01,accepted
02/16/2011 12:53:25,accepted
02/16/2011 12:54:51,accepted
02/16/2011 12:55:10,accepted
02/16/2011 14:36:35,accepted
02/16/2011 17:40:03,accepted
02/17/2011 13:13:53,accepted
02/18/2011 07:03:37,accepted
02/18/2011 07:09:51,queued
02/18/2011 07:16:59,accepted
02/18/2011 07:21:17,queued
02/18/2011 11:31:26,accepted
02/18/2011 11:31:49,accepted
02/18/2011 11:35:13,accepted
02/18/2011 11:35:20,accepted
02/18/2011 12:21:02,accepted
