timestamp,activity,eventID
01/14/2010 11:34:00,accepted,57
01/14/2010 16:02:00,accepted,58
01/15/2010 16:10:00,queued,59
01/21/2010 17:42:00,accepted,60
01/25/2010 08:44:00,accepted,61
01/25/2010 10:19:00,accepted,62
01/27/2010 11:43:00,accepted,63
01/27/2010 14:58:00,accepted,64
02/02/2010 16:50:00,accepted,65
02/03/2010 10:34:00,accepted,66
02/03/2010 10:45:00,queued,67
02/03/2010 11:20:00,accepted,68
02/03/2010 11:40:00,accepted,69
02/03/2010 11:40:00,accepted,70
02/05/2010 11:00:00,accepted,71
02/08/2010 12:41:00,accepted,72
02/12/2010 15:00:00,queued,73
02/12/2010 15:01:00,accepted,74
02/15/2010 08:41:00,accepted,75
02/15/2010 08:48:00,accepted,76
02/15/2010 10:33:00,accepted,77
02/15/2010 10:34:00,accepted,78
02/15/2010 13:10:00,accepted,79
02/16/2010 12:03:00,accepted,80
02/16/2010 12:04:00,accepted,81
02/22/2010 09:33:00,accepted,82
02/23/2010 14:10:00,accepted,83
02/23/2010 14:13:00,accepted,84
02/26/2010 14:39:00,accepted,85
02/26/2010 14:45:00,queued,86
02/26/2010 19:04:00,accepted,87
02/26/2010 19:08:00,accepted,88
02/26/2010 19:09:00,accepted,89
02/26/2010 19:09:00,accepted,90
02/26/2010 19:11:00,accepted,91
02/26/2010 19:12:00,accepted,92
03/01/2010 07:54:00,accepted,93
03/01/2010 08:04:00,queued,94
03/01/2010 12:53:00,accepted,95
03/01/2010 13:00:00,accepted,96
03/02/2010 12:41:00,accepted,97
03/02/2010 14:43:00,queued,98
03/02/2010 14:43:00,queued,99
03/02/2010 14:44:00,queued,100
03/02/2010 14:44:00,queued,101
03/02/2010 14:44:00,accepted,102
03/02/2010 14:45:00,accepted,103
03/02/2010 14:45:00,accepted,104
03/02/2010 14:46:00,accepted,105
03/02/2010 14:46:00,accepted,106
03/02/2010 14:46:00,accepted,107
03/02/2010 14:46:00,accepted,108
03/02/2010 14:59:00,accepted,109
03/02/2010 15:01:00,queued,110
03/02/2010 15:07:00,accepted,111
03/02/2010 15:07:00,accepted,112
03/02/2010 15:11:00,accepted,113
03/03/2010 09:04:00,accepted,114
03/03/2010 16:51:00,accepted,115
03/03/2010 16:52:00,accepted,116
03/03/2010 16:54:00,accepted,117
03/03/2010 16:54:00,accepted,118
03/03/2010 20:25:00,accepted,119
03/08/2010 10:17:00,accepted,120
03/08/2010 10:19:00,accepted,121
03/09/2010 12:28:00,accepted,122
03/11/2010 11:02:00,accepted,123
03/11/2010 15:06:00,accepted,124
03/11/2010 15:10:00,accepted,125
03/11/2010 15:12:00,queued,126
03/11/2010 15:12:00,accepted,127
03/11/2010 15:12:00,queued,128
03/11/2010 15:13:00,accepted,129
03/11/2010 16:44:00,unmatched,130
03/12/2010 16:55:00,accepted,131
03/14/2010 14:40:00,accepted,132
03/14/2010 14:40:00,unmatched,133
03/15/2010 15:40:00,accepted,134
03/16/2010 09:44:00,accepted,135
03/17/2010 17:36:00,accepted,136
03/18/2010 12:44:00,accepted,137
03/26/2010 09:24:00,accepted,138
03/26/2010 15:03:00,accepted,139
03/26/2010 15:05:00,accepted,140
03/26/2010 15:05:00,queued,141
03/29/2010 11:38:00,accepted,142
03/29/2010 11:41:00,queued,143
03/29/2010 13:30:00,accepted,144
03/29/2010 13:30:00,accepted,145
03/30/2010 18:13:00,accepted,146
03/31/2010 11:41:00,accepted,147
03/31/2010 11:43:00,queued,148
03/31/2010 11:43:00,accepted,149
03/31/2010 11:46:00,accepted,150
04/01/2010 09:13:00,accepted,151
04/01/2010 14:48:00,accepted,152
04/01/2010 14:49:00,accepted,153
04/01/2010 14:50:00,queued,154
04/01/2010 19:20:00,accepted,155
04/01/2010 19:20:00,accepted,156
04/06/2010 09:16:00,accepted,157
04/06/2010 10:12:00,accepted,158
04/06/2010 15:35:00,accepted,159
04/07/2010 08:30:00,unmatched,160
04/08/2010 12:07:00,accepted,161
04/08/2010 12:09:00,queued,162
04/08/2010 12:09:00,queued,163
04/08/2010 12:11:00,queued,164
04/08/2010 19:33:00,accepted,165
04/08/2010 19:33:00,accepted,166
04/12/2010 10:05:00,accepted,167
04/12/2010 10:10:00,accepted,168
04/12/2010 19:14:00,accepted,169
04/12/2010 21:37:00,accepted,170
04/12/2010 21:47:00,queued,171
04/13/2010 09:38:00,accepted,172
04/13/2010 09:44:00,queued,173
04/13/2010 14:37:00,accepted,174
04/13/2010 14:50:00,accepted,175
04/13/2010 14:56:00,accepted,176
04/13/2010 14:56:00,accepted,177
04/13/2010 14:59:00,accepted,178
04/13/2010 14:59:00,accepted,179
04/14/2010 11:27:00,accepted,180
04/14/2010 11:47:00,queued,181
04/14/2010 11:47:00,accepted,182
04/14/2010 11:54:00,queued,183
04/14/2010 15:53:00,accepted,184
04/14/2010 19:58:00,accepted,185
04/14/2010 20:09:00,accepted,186
04/15/2010 16:32:00,accepted,187
04/16/2010 18:34:00,accepted,188
04/16/2010 18:42:00,queued,189
04/17/2010 01:40:00,accepted,190
04/17/2010 01:42:00,accepted,191
04/19/2010 11:07:00,accepted,192
04/19/2010 11:08:00,queued,193
04/19/2010 16:59:00,accepted,194
04/19/2010 16:59:00,accepted,195
04/19/2010 16:59:00,accepted,196
04/19/2010 17:00:00,accepted,197
04/20/2010 15:25:00,accepted,198
04/20/2010 15:29:00,queued,199
04/20/2010 17:03:00,accepted,200
04/20/2010 17:03:00,accepted,201
04/22/2010 15:51:00,accepted,202
04/22/2010 16:08:00,queued,203
04/22/2010 20:19:00,accepted,204
04/22/2010 20:23:00,accepted,205
04/26/2010 16:41:00,accepted,206
04/26/2010 16:44:00,queued,207
04/26/2010 20:08:00,accepted,208
04/26/2010 20:12:00,accepted,209
04/27/2010 16:40:00,accepted,210
04/27/2010 16:43:00,accepted,211
04/28/2010 10:07:00,queued,212
04/28/2010 10:35:00,accepted,213
04/28/2010 10:40:00,unmatched,214
04/29/2010 09:23:00,accepted,215
04/29/2010 09:23:00,queued,216
04/29/2010 14:58:00,accepted,217
04/29/2010 15:01:00,queued,218
04/29/2010 15:15:00,accepted,219
04/29/2010 15:18:00,accepted,220
04/29/2010 15:20:00,accepted,221
04/29/2010 15:22:00,accepted,222
05/04/2010 14:28:00,accepted,223
05/04/2010 18:15:00,accepted,224
05/04/2010 18:23:00,queued,225
05/04/2010 18:24:00,accepted,226
05/04/2010 18:27:00,accepted,227
05/05/2010 10:21:00,accepted,228
05/05/2010 13:44:00,accepted,229
05/05/2010 14:24:00,queued,230
05/05/2010 16:09:00,accepted,231
05/05/2010 16:09:00,accepted,232
05/06/2010 14:02:00,accepted,233
05/06/2010 17:36:00,accepted,234
05/06/2010 18:05:00,unmatched,235
05/10/2010 13:38:00,accepted,236
05/10/2010 13:41:00,queued,237
05/10/2010 14:01:00,accepted,238
05/10/2010 14:07:00,queued,239
05/10/2010 20:31:00,accepted,240
05/10/2010 20:36:00,accepted,241
05/10/2010 20:36:00,accepted,242
05/10/2010 20:41:00,accepted,243
05/11/2010 15:11:00,accepted,244
05/11/2010 15:13:00,queued,245
05/11/2010 21:18:00,accepted,246
05/11/2010 21:25:00,accepted,247
05/12/2010 09:01:00,accepted,248
05/12/2010 09:03:00,accepted,249
05/12/2010 09:03:00,accepted,250
05/12/2010 09:05:00,queued,251
05/12/2010 12:59:00,accepted,252
05/12/2010 13:02:00,queued,253
05/12/2010 21:04:00,accepted,254
05/12/2010 21:04:00,accepted,255
05/12/2010 21:04:00,accepted,256
05/12/2010 21:06:00,accepted,257
05/13/2010 12:56:00,accepted,258
05/13/2010 13:05:00,queued,259
05/14/2010 01:43:00,accepted,260
05/14/2010 01:50:00,accepted,261
05/14/2010 08:03:00,accepted,262
05/14/2010 08:05:00,queued,263
05/14/2010 10:04:00,accepted,264
05/14/2010 10:11:00,queued,265
05/14/2010 13:18:00,accepted,266
05/14/2010 13:19:00,accepted,267
05/14/2010 13:23:00,accepted,268
05/14/2010 13:23:00,accepted,269
05/18/2010 12:35:00,queued,270
05/19/2010 11:58:00,accepted,271
05/20/2010 12:55:00,accepted,272
05/20/2010 13:43:00,queued,273
05/21/2010 00:57:00,accepted,274
05/21/2010 00:58:00,accepted,275
05/21/2010 11:28:00,queued,276
05/21/2010 11:30:00,accepted,277
05/21/2010 12:07:00,queued,278
05/21/2010 17:00:00,queued,279
05/24/2010 14:32:00,accepted,280
05/24/2010 14:44:00,queued,281
05/24/2010 15:45:00,queued,282
05/24/2010 17:04:00,accepted,283
05/24/2010 17:28:00,accepted,284
05/24/2010 17:30:00,queued,285
05/25/2010 03:27:00,accepted,286
05/25/2010 03:30:00,accepted,287
05/25/2010 03:30:00,accepted,288
05/25/2010 03:33:00,accepted,289
05/25/2010 12:42:00,accepted,290
05/25/2010 12:49:00,accepted,291
05/25/2010 13:27:00,accepted,292
05/25/2010 13:32:00,queued,293
05/25/2010 13:55:00,accepted,294
05/25/2010 13:55:00,accepted,295
05/25/2010 14:17:00,accepted,296
05/28/2010 10:41:00,accepted,297
06/01/2010 12:19:00,accepted,298
06/01/2010 12:34:00,queued,299
06/01/2010 17:19:00,accepted,300
06/01/2010 17:19:00,accepted,301
06/02/2010 09:21:00,accepted,302
06/02/2010 09:29:00,queued,303
06/02/2010 12:37:00,accepted,304
06/02/2010 12:37:00,accepted,305
06/02/2010 15:14:00,accepted,306
06/02/2010 15:16:00,queued,307
06/02/2010 15:35:00,accepted,308
06/02/2010 15:35:00,accepted,309
06/04/2010 17:57:00,accepted,310
06/04/2010 17:58:00,queued,311
06/04/2010 17:59:00,queued,312
06/04/2010 18:08:00,accepted,313
06/04/2010 18:08:00,accepted,314
06/08/2010 15:20:00,accepted,315
06/08/2010 15:24:00,queued,316
06/09/2010 11:45:00,accepted,317
06/09/2010 11:58:00,queued,318
06/09/2010 15:43:00,accepted,319
06/09/2010 20:01:00,accepted,320
06/09/2010 20:01:00,accepted,321
06/10/2010 10:51:00,accepted,322
06/11/2010 19:35:00,accepted,323
06/11/2010 19:38:00,accepted,324
06/13/2010 16:31:00,accepted,325
06/13/2010 16:34:00,queued,326
06/13/2010 22:32:00,accepted,327
06/14/2010 08:38:00,accepted,328
06/14/2010 08:38:00,accepted,329
06/14/2010 15:34:00,accepted,330
06/14/2010 15:57:00,accepted,331
06/14/2010 17:29:00,accepted,332
06/15/2010 08:18:00,queued,333
06/15/2010 08:41:00,accepted,334
06/15/2010 09:42:00,accepted,335
06/15/2010 09:43:00,accepted,336
06/15/2010 12:40:00,queued,337
06/15/2010 12:50:00,accepted,338
06/15/2010 12:50:00,accepted,339
06/15/2010 12:58:00,accepted,340
06/15/2010 16:37:00,accepted,341
06/15/2010 16:46:00,queued,342
06/15/2010 16:50:00,accepted,343
06/15/2010 16:50:00,accepted,344
06/15/2010 17:40:00,queued,345
06/15/2010 20:06:00,accepted,346
06/15/2010 20:08:00,accepted,347
06/15/2010 20:08:00,accepted,348
06/16/2010 09:45:00,accepted,349
06/16/2010 09:49:00,queued,350
06/16/2010 12:00:00,accepted,351
06/16/2010 15:15:00,accepted,352
06/16/2010 15:18:00,queued,353
06/16/2010 15:23:00,accepted,354
06/16/2010 15:23:00,accepted,355
06/16/2010 15:29:00,accepted,356
06/16/2010 15:29:00,accepted,357
06/16/2010 16:09:00,accepted,358
06/17/2010 13:47:00,accepted,359
06/17/2010 20:19:00,accepted,360
06/17/2010 20:19:00,accepted,361
06/18/2010 08:42:00,accepted,362
06/18/2010 08:45:00,accepted,363
06/18/2010 14:01:00,accepted,364
06/21/2010 11:35:00,queued,365
06/21/2010 17:55:00,accepted,366
06/21/2010 18:00:00,accepted,367
06/22/2010 11:37:00,accepted,368
06/22/2010 13:51:00,accepted,369
06/23/2010 14:13:00,accepted,370
06/24/2010 12:17:00,accepted,371
06/24/2010 12:41:00,accepted,372
06/24/2010 12:45:00,queued,373
06/24/2010 14:18:00,accepted,374
06/24/2010 14:19:00,accepted,375
06/24/2010 14:21:00,accepted,376
06/28/2010 11:02:00,accepted,377
07/01/2010 12:20:00,accepted,378
07/02/2010 13:43:00,accepted,379
07/06/2010 09:43:00,accepted,380
07/06/2010 09:49:00,queued,381
07/06/2010 15:07:00,accepted,382
07/06/2010 20:36:00,accepted,383
07/06/2010 20:42:00,accepted,384
07/08/2010 04:50:00,accepted,385
07/08/2010 05:04:00,queued,386
07/08/2010 11:42:00,accepted,387
07/08/2010 11:48:00,queued,388
07/08/2010 13:06:00,accepted,389
07/08/2010 13:06:00,accepted,390
07/08/2010 13:53:00,accepted,391
07/09/2010 11:03:00,accepted,392
07/09/2010 11:05:00,accepted,393
07/09/2010 15:06:00,accepted,394
07/15/2010 10:35:00,accepted,395
07/15/2010 10:39:00,accepted,396
07/16/2010 15:46:00,accepted,397
07/16/2010 15:50:00,queued,398
07/20/2010 09:25:00,accepted,399
07/20/2010 09:31:00,accepted,400
07/20/2010 15:46:00,accepted,401
07/20/2010 15:46:00,accepted,402
07/22/2010 09:34:00,queued,403
07/22/2010 09:43:00,queued,404
07/22/2010 09:43:00,accepted,405
07/22/2010 14:16:00,accepted,406
07/23/2010 18:20:00,accepted,407
07/26/2010 09:55:00,accepted,408
07/26/2010 10:55:00,accepted,409
07/26/2010 11:00:00,queued,410
07/27/2010 01:50:00,accepted,411
07/27/2010 01:53:00,accepted,412
07/27/2010 13:50:00,accepted,413
07/27/2010 13:54:00,queued,414
07/27/2010 14:08:00,accepted,415
07/27/2010 14:08:00,accepted,416
07/30/2010 09:46:00,accepted,417
07/30/2010 09:50:00,queued,418
07/30/2010 13:19:00,accepted,419
07/30/2010 13:35:00,queued,420
07/30/2010 14:23:00,accepted,421
07/30/2010 14:23:00,accepted,422
07/30/2010 14:43:00,accepted,423
07/30/2010 14:43:00,accepted,424
08/03/2010 11:23:00,accepted,425
08/03/2010 11:33:00,queued,426
08/03/2010 12:56:00,accepted,427
08/03/2010 12:57:00,accepted,428
08/06/2010 16:45:00,accepted,429
08/09/2010 12:39:00,accepted,430
08/09/2010 17:20:00,accepted,431
08/09/2010 17:21:00,queued,432
08/09/2010 17:21:00,accepted,433
08/10/2010 16:22:00,accepted,434
08/11/2010 10:39:00,accepted,435
08/11/2010 14:41:00,accepted,436
08/11/2010 14:49:00,queued,437
08/11/2010 15:01:00,accepted,438
08/11/2010 15:08:00,accepted,439
08/11/2010 15:08:00,accepted,440
08/12/2010 15:09:00,accepted,441
08/16/2010 11:54:00,accepted,442
08/16/2010 12:13:00,accepted,443
08/16/2010 12:24:00,queued,444
08/17/2010 17:19:00,accepted,445
08/18/2010 11:28:00,accepted,446
08/18/2010 11:28:00,accepted,447
08/18/2010 12:29:00,queued,448
08/18/2010 12:39:00,accepted,449
08/18/2010 14:00:00,accepted,450
08/18/2010 15:42:00,accepted,451
08/19/2010 08:24:00,accepted,452
08/19/2010 08:27:00,queued,453
08/20/2010 16:36:00,accepted,454
08/20/2010 16:39:00,queued,455
08/20/2010 16:58:00,accepted,456
08/20/2010 16:58:00,accepted,457
08/20/2010 17:02:00,accepted,458
08/20/2010 17:02:00,accepted,459
08/23/2010 15:24:00,queued,460
08/23/2010 16:12:00,accepted,461
08/23/2010 16:13:00,accepted,462
08/25/2010 11:04:00,queued,463
08/25/2010 11:06:00,queued,464
08/25/2010 11:13:00,queued,465
08/27/2010 19:14:00,accepted,466
08/27/2010 19:14:00,accepted,467
08/30/2010 15:35:00,accepted,468
08/30/2010 15:37:00,queued,469
08/30/2010 15:45:00,accepted,470
08/30/2010 15:45:00,accepted,471
09/01/2010 12:09:00,accepted,472
09/01/2010 12:17:00,accepted,473
09/01/2010 12:22:00,queued,474
09/01/2010 13:29:00,accepted,475
09/01/2010 13:30:00,accepted,476
09/02/2010 09:57:00,accepted,477
09/02/2010 10:16:00,accepted,478
09/02/2010 10:36:00,accepted,479
09/06/2010 12:04:00,queued,480
09/06/2010 15:13:00,accepted,481
09/07/2010 12:13:00,accepted,482
09/07/2010 13:57:00,accepted,483
09/07/2010 15:19:00,accepted,484
09/09/2010 11:24:00,accepted,485
09/09/2010 16:58:00,accepted,486
09/10/2010 10:45:00,accepted,487
09/16/2010 10:24:00,accepted,488
09/16/2010 15:11:00,accepted,489
09/16/2010 16:39:00,accepted,490
09/17/2010 10:33:00,accepted,491
09/17/2010 14:45:00,accepted,492
09/17/2010 14:55:00,queued,493
09/18/2010 18:06:00,accepted,494
09/19/2010 09:21:00,accepted,495
09/20/2010 14:15:00,accepted,496
09/20/2010 14:24:00,queued,497
09/20/2010 14:42:00,accepted,498
09/20/2010 14:42:00,accepted,499
09/20/2010 14:43:00,accepted,500
09/20/2010 14:44:00,accepted,501
09/20/2010 21:02:00,accepted,502
09/21/2010 11:31:00,accepted,503
09/23/2010 10:26:00,accepted,504
09/23/2010 16:32:00,accepted,505
09/23/2010 19:58:00,accepted,506
09/23/2010 20:38:00,accepted,507
09/23/2010 20:38:00,accepted,508
09/24/2010 09:53:00,accepted,509
09/24/2010 10:50:00,queued,510
09/24/2010 18:28:00,accepted,511
09/24/2010 18:28:00,accepted,512
09/27/2010 14:55:00,accepted,513
09/27/2010 18:32:00,queued,514
09/28/2010 16:22:00,accepted,515
09/28/2010 16:26:00,accepted,516
09/29/2010 09:16:00,accepted,517
09/29/2010 09:22:00,queued,518
09/29/2010 09:53:00,accepted,519
09/29/2010 09:55:00,queued,520
09/29/2010 14:14:00,accepted,521
09/29/2010 19:42:00,accepted,522
09/29/2010 19:43:00,accepted,523
10/01/2010 13:18:00,accepted,524
10/01/2010 14:31:00,accepted,525
10/01/2010 14:46:00,queued,526
10/01/2010 15:12:00,accepted,527
10/01/2010 16:43:00,queued,528
10/04/2010 10:59:00,accepted,529
10/04/2010 11:00:00,accepted,530
10/05/2010 14:06:00,queued,531
10/05/2010 14:39:00,accepted,532
10/05/2010 15:08:00,accepted,533
10/07/2010 15:39:00,accepted,534
10/07/2010 16:45:00,accepted,535
10/08/2010 10:56:00,accepted,536
10/08/2010 17:16:00,accepted,537
10/08/2010 17:19:00,queued,538
10/12/2010 10:47:00,queued,539
10/12/2010 22:45:00,accepted,540
10/12/2010 22:54:00,accepted,541
10/13/2010 15:25:00,accepted,542
10/13/2010 15:27:00,queued,543
10/13/2010 16:00:00,accepted,544
10/13/2010 16:00:00,accepted,545
10/13/2010 16:07:00,accepted,546
10/13/2010 16:07:00,accepted,547
10/14/2010 16:01:00,accepted,548
10/14/2010 16:05:00,queued,549
10/14/2010 17:44:00,accepted,550
10/15/2010 12:48:00,accepted,551
10/15/2010 12:48:00,accepted,552
10/19/2010 14:43:00,accepted,553
10/19/2010 15:04:00,accepted,554
10/19/2010 15:20:00,queued,555
10/19/2010 17:13:00,accepted,556
10/19/2010 17:13:00,accepted,557
10/19/2010 18:24:00,accepted,558
10/19/2010 18:28:00,queued,559
10/20/2010 17:19:00,accepted,560
10/20/2010 17:20:00,accepted,561
10/22/2010 16:31:00,accepted,562
10/25/2010 11:08:00,accepted,563
10/25/2010 13:53:00,accepted,564
10/25/2010 15:20:00,accepted,565
10/25/2010 15:40:00,accepted,566
10/26/2010 09:14:00,accepted,567
10/26/2010 10:58:00,accepted,568
10/28/2010 13:47:00,queued,569
10/28/2010 19:15:00,queued,570
10/29/2010 11:39:00,accepted,571
10/29/2010 11:44:00,queued,572
10/29/2010 17:11:00,accepted,573
11/01/2010 09:37:00,accepted,574
11/01/2010 12:00:00,queued,575
11/02/2010 14:25:00,accepted,576
11/02/2010 14:26:00,accepted,577
11/03/2010 09:04:00,accepted,578
11/03/2010 10:52:00,accepted,579
11/03/2010 12:05:00,accepted,580
11/07/2010 15:44:00,queued,581
11/08/2010 12:27:00,accepted,582
11/08/2010 12:30:00,queued,583
11/08/2010 12:55:00,accepted,584
11/08/2010 12:55:00,accepted,585
11/08/2010 14:35:00,accepted,586
11/08/2010 14:36:00,queued,587
11/09/2010 08:48:00,accepted,588
11/09/2010 08:51:00,queued,589
11/09/2010 10:48:00,accepted,590
11/09/2010 10:48:00,accepted,591
11/09/2010 13:35:00,accepted,592
11/09/2010 15:20:00,accepted,593
11/09/2010 19:47:00,accepted,594
11/10/2010 11:48:00,accepted,595
11/11/2010 07:01:00,accepted,596
11/11/2010 07:04:00,queued,597
11/11/2010 12:08:00,accepted,598
11/11/2010 12:28:00,accepted,599
11/11/2010 12:37:00,accepted,600
11/11/2010 12:37:00,accepted,601
11/11/2010 15:37:00,accepted,602
11/11/2010 16:18:00,accepted,603
11/11/2010 16:20:00,accepted,604
11/11/2010 16:20:00,queued,605
11/11/2010 16:21:00,accepted,606
11/12/2010 09:55:00,accepted,607
11/12/2010 13:33:00,accepted,608
11/12/2010 13:52:00,queued,609
11/12/2010 15:05:00,accepted,610
11/12/2010 15:09:00,accepted,611
11/12/2010 20:22:00,queued,612
11/16/2010 09:54:00,accepted,613
11/16/2010 10:00:00,accepted,614
11/16/2010 12:09:00,accepted,615
11/16/2010 12:22:00,accepted,616
11/19/2010 08:46:00,accepted,617
11/19/2010 16:29:00,accepted,618
11/19/2010 18:26:00,accepted,619
11/19/2010 19:20:00,accepted,620
11/19/2010 19:25:00,queued,621
11/22/2010 15:20:00,accepted,622
11/22/2010 15:23:00,queued,623
11/22/2010 15:25:00,accepted,624
11/22/2010 15:27:00,accepted,625
11/23/2010 16:10:00,accepted,626
11/24/2010 10:02:00,accepted,627
11/24/2010 11:01:00,accepted,628
11/24/2010 11:14:00,queued,629
11/24/2010 12:06:00,accepted,630
11/24/2010 12:46:00,accepted,631
11/24/2010 13:31:00,accepted,632
11/24/2010 13:34:00,queued,633
11/24/2010 13:38:00,accepted,634
11/24/2010 13:42:00,accepted,635
11/24/2010 13:45:00,accepted,636
11/24/2010 13:47:00,accepted,637
11/24/2010 14:41:00,queued,638
11/24/2010 14:46:00,completed,639
11/24/2010 14:50:00,accepted,640
11/24/2010 14:51:00,accepted,641
11/24/2010 15:08:00,queued,642
11/24/2010 15:11:00,accepted,643
11/24/2010 15:11:00,accepted,644
11/24/2010 17:23:00,accepted,645
11/24/2010 17:34:00,completed,646
11/24/2010 17:36:00,accepted,647
11/25/2010 06:58:00,accepted,648
11/25/2010 07:03:00,queued,649
11/25/2010 08:53:00,accepted,650
11/25/2010 09:05:00,accepted,651
11/25/2010 10:31:00,accepted,652
11/25/2010 10:34:00,queued,653
11/25/2010 10:45:00,accepted,654
11/25/2010 10:45:00,accepted,655
11/25/2010 12:34:00,accepted,656
11/25/2010 15:37:00,queued,657
11/25/2010 15:38:00,accepted,658
11/25/2010 15:40:00,accepted,659
11/26/2010 09:09:00,accepted,660
11/26/2010 09:09:00,completed,661
11/26/2010 13:08:00,accepted,662
11/26/2010 13:11:00,queued,663
11/26/2010 18:17:00,accepted,664
11/26/2010 18:19:00,accepted,665
11/29/2010 12:52:00,accepted,666
11/30/2010 11:34:00,accepted,667
12/02/2010 12:45:00,accepted,668
12/03/2010 13:08:00,accepted,669
12/03/2010 13:14:00,queued,670
12/03/2010 14:29:00,accepted,671
12/03/2010 14:37:00,queued,672
12/03/2010 14:40:00,accepted,673
12/03/2010 14:42:00,accepted,674
12/03/2010 14:43:00,accepted,675
12/03/2010 14:45:00,accepted,676
12/05/2010 14:27:00,accepted,677
12/05/2010 14:28:00,accepted,678
12/06/2010 10:21:00,accepted,679
12/06/2010 15:34:00,accepted,680
12/06/2010 15:45:00,queued,681
12/06/2010 20:10:00,accepted,682
12/07/2010 15:24:00,accepted,683
12/08/2010 11:23:00,accepted,684
12/08/2010 11:58:00,queued,685
12/08/2010 17:24:00,accepted,686
12/09/2010 09:44:00,queued,687
12/09/2010 13:10:00,accepted,688
12/09/2010 13:12:00,accepted,689
12/13/2010 09:41:00,accepted,690
12/13/2010 11:23:00,accepted,691
12/13/2010 11:28:00,accepted,692
12/13/2010 11:31:00,accepted,693
12/14/2010 11:22:00,accepted,694
12/14/2010 11:30:00,queued,695
12/14/2010 12:23:00,accepted,696
12/14/2010 12:23:00,accepted,697
12/14/2010 12:26:00,accepted,698
12/14/2010 12:26:00,accepted,699
12/14/2010 15:35:00,accepted,700
12/14/2010 15:39:00,accepted,701
12/16/2010 10:28:00,accepted,702
12/16/2010 12:11:00,accepted,703
12/16/2010 12:12:00,accepted,704
12/16/2010 12:55:00,accepted,705
12/16/2010 17:27:00,accepted,706
12/20/2010 14:58:00,accepted,707
12/20/2010 15:01:00,queued,708
12/21/2010 17:01:00,accepted,709
12/21/2010 17:02:00,accepted,710
12/21/2010 18:08:00,accepted,711
12/21/2010 18:22:00,queued,712
12/22/2010 14:09:00,accepted,713
12/22/2010 14:16:00,accepted,714
12/23/2010 12:20:00,accepted,715
12/23/2010 12:22:00,accepted,716
12/23/2010 12:22:00,accepted,717
12/23/2010 14:22:00,accepted,718
12/23/2010 14:26:00,queued,719
12/23/2010 14:55:00,accepted,720
12/23/2010 14:57:00,accepted,721
12/24/2010 08:04:00,accepted,722
12/24/2010 08:09:00,queued,723
12/24/2010 08:09:00,queued,724
12/24/2010 11:15:00,accepted,725
12/24/2010 11:15:00,accepted,726
12/28/2010 03:59:00,queued,727
12/28/2010 15:28:00,accepted,728
12/28/2010 15:28:00,accepted,729
12/29/2010 11:30:00,completed,730
12/29/2010 11:37:00,accepted,731
12/29/2010 12:21:00,accepted,732
12/30/2010 11:45:00,accepted,733
12/30/2010 11:56:00,queued,734
12/30/2010 12:03:00,accepted,735
12/30/2010 12:06:00,accepted,736
01/03/2011 09:41:00,accepted,737
01/03/2011 13:13:00,accepted,738
01/03/2011 13:18:00,accepted,739
01/05/2011 23:06:00,accepted,740
01/05/2011 23:21:00,queued,741
01/05/2011 23:24:00,accepted,742
01/05/2011 23:25:00,queued,743
