EventID,CaseID,Activity,Timestamp,Probability,initTime,sysTime
382,53,a,11/28/2016 22:24,1,1.62128E+12,1.62128E+12
397,54,a,11/28/2016 22:25,1,1.62128E+12,1.62128E+12
404,55,a,11/28/2016 22:26,1,1.62128E+12,1.62128E+12
426,56,a,11/28/2016 22:28,1,1.62128E+12,1.62128E+12
440,57,a,11/28/2016 22:30,1,1.62128E+12,1.62128E+12
457,58,a,11/28/2016 22:32,1,1.62128E+12,1.62128E+12
462,59,a,11/28/2016 22:33,1,1.62128E+12,1.62128E+12
490,60,a,11/28/2016 22:37,1,1.62128E+12,1.62128E+12
494,61,a,11/28/2016 22:38,1,1.62128E+12,1.62128E+12
501,62,a,11/28/2016 22:39,1,1.62128E+12,1.62128E+12
504,63,a,11/28/2016 22:40,1,1.62128E+12,1.62128E+12
508,64,a,11/28/2016 22:40,1,1.62128E+12,1.62128E+12
522,65,a,11/28/2016 22:43,1,1.62128E+12,1.62128E+12
523,66,a,11/28/2016 22:44,1,1.62128E+12,1.62128E+12
524,67,a,11/28/2016 22:44,1,1.62128E+12,1.62128E+12
526,68,a,11/28/2016 22:44,1,1.62128E+12,1.62128E+12
528,69,a,11/28/2016 22:44,1,1.62128E+12,1.62128E+12
534,70,a,11/28/2016 22:45,1,1.62128E+12,1.62128E+12
539,71,a,11/28/2016 22:45,1,1.62128E+12,1.62128E+12
542,72,a,11/28/2016 22:46,1,1.62128E+12,1.62128E+12
549,73,a,11/28/2016 22:46,1,1.62128E+12,1.62128E+12
557,74,a,11/28/2016 22:47,1,1.62128E+12,1.62128E+12
558,75,a,11/28/2016 22:47,1,1.62128E+12,1.62128E+12
559,76,a,11/28/2016 22:47,1,1.62128E+12,1.62128E+12
581,77,a,11/28/2016 22:49,1,1.62128E+12,1.62128E+12
587,78,a,11/28/2016 22:50,1,1.62128E+12,1.62128E+12
591,79,a,11/28/2016 22:50,1,1.62128E+12,1.62128E+12
601,80,a,11/28/2016 22:51,1,1.62128E+12,1.62128E+12
620,81,a,11/28/2016 22:53,1,1.62128E+12,1.62128E+12
622,82,a,11/28/2016 22:53,1,1.62128E+12,1.62128E+12
627,83,a,11/28/2016 22:53,1,1.62128E+12,1.62128E+12
632,84,a,11/28/2016 22:54,1,1.62128E+12,1.62128E+12
641,85,a,11/28/2016 22:54,1,1.62128E+12,1.62128E+12
652,86,a,11/28/2016 22:55,1,1.62128E+12,1.62128E+12
656,87,a,11/28/2016 22:55,1,1.62128E+12,1.62128E+12
664,88,a,11/28/2016 22:56,1,1.62128E+12,1.62128E+12
668,89,a,11/28/2016 22:57,1,1.62128E+12,1.62128E+12
682,90,a,11/28/2016 22:58,1,1.62128E+12,1.62128E+12
696,91,a,11/28/2016 22:59,1,1.62128E+12,1.62128E+12
704,92,a,11/28/2016 23:00,1,1.62128E+12,1.62128E+12
725,93,a,11/28/2016 23:02,1,1.62128E+12,1.62128E+12
727,94,a,11/28/2016 23:03,1,1.62128E+12,1.62128E+12
740,95,a,11/28/2016 23:04,1,1.62128E+12,1.62128E+12
746,96,a,11/28/2016 23:05,1,1.62128E+12,1.62128E+12
756,97,a,11/28/2016 23:06,1,1.62128E+12,1.62128E+12
765,98,a,11/28/2016 23:07,1,1.62128E+12,1.62128E+12
767,99,a,11/28/2016 23:07,1,1.62128E+12,1.62128E+12
769,100,a,11/28/2016 23:07,1,1.62128E+12,1.62128E+12
784,101,a,11/28/2016 23:09,1,1.62128E+12,1.62128E+12
791,102,a,11/28/2016 23:09,1,1.62128E+12,1.62128E+12
803,103,a,11/28/2016 23:10,1,1.62128E+12,1.62128E+12
823,104,a,11/28/2016 23:12,1,1.62128E+12,1.62128E+12
837,105,a,11/28/2016 23:13,1,1.62128E+12,1.62128E+12
855,106,a,11/28/2016 23:15,1,1.62128E+12,1.62128E+12
856,107,a,11/28/2016 23:15,1,1.62128E+12,1.62128E+12
862,108,a,11/28/2016 23:15,1,1.62128E+12,1.62128E+12
869,109,a,11/28/2016 23:16,1,1.62128E+12,1.62128E+12
870,110,a,11/28/2016 23:16,1,1.62128E+12,1.62128E+12
886,111,a,11/28/2016 23:17,1,1.62128E+12,1.62128E+12
896,112,a,11/28/2016 23:18,1,1.62128E+12,1.62128E+12
899,113,a,11/28/2016 23:19,1,1.62128E+12,1.62128E+12
932,114,a,11/28/2016 23:21,1,1.62128E+12,1.62128E+12
945,115,a,11/28/2016 23:23,1,1.62128E+12,1.62128E+12
968,116,a,11/28/2016 23:25,1,1.62128E+12,1.62128E+12
977,117,a,11/28/2016 23:26,1,1.62128E+12,1.62128E+12
987,118,a,11/28/2016 23:27,1,1.62128E+12,1.62128E+12
988,119,a,11/28/2016 23:27,1,1.62128E+12,1.62128E+12
1010,120,a,11/28/2016 23:29,1,1.62128E+12,1.62128E+12
1012,121,a,11/28/2016 23:29,1,1.62128E+12,1.62128E+12
1018,122,a,11/28/2016 23:30,1,1.62128E+12,1.62128E+12
1025,123,a,11/28/2016 23:31,1,1.62128E+12,1.62128E+12
1028,124,a,11/28/2016 23:31,1,1.62128E+12,1.62128E+12
1036,125,a,11/28/2016 23:31,1,1.62128E+12,1.62128E+12
1047,126,a,11/28/2016 23:32,1,1.62128E+12,1.62128E+12
1050,127,a,11/28/2016 23:32,1,1.62128E+12,1.62128E+12
1058,128,a,11/28/2016 23:33,1,1.62128E+12,1.62128E+12
1066,129,a,11/28/2016 23:34,1,1.62128E+12,1.62128E+12
1084,130,a,11/28/2016 23:35,1,1.62128E+12,1.62128E+12
1091,131,a,11/28/2016 23:36,1,1.62128E+12,1.62128E+12
1092,132,a,11/28/2016 23:36,1,1.62128E+12,1.62128E+12
1099,133,a,11/28/2016 23:37,1,1.62128E+12,1.62128E+12
1107,134,a,11/28/2016 23:37,1,1.62128E+12,1.62128E+12
1120,135,a,11/28/2016 23:38,1,1.62128E+12,1.62128E+12
1147,136,a,11/28/2016 23:41,1,1.62128E+12,1.62128E+12
1171,137,a,11/28/2016 23:44,1,1.62128E+12,1.62128E+12
1183,138,a,11/28/2016 23:47,1,1.62128E+12,1.62128E+12
1190,139,a,11/28/2016 23:48,1,1.62128E+12,1.62128E+12
1198,140,a,11/28/2016 23:49,1,1.62128E+12,1.62128E+12
1201,141,a,11/28/2016 23:50,1,1.62128E+12,1.62128E+12
1202,142,a,11/28/2016 23:50,1,1.62128E+12,1.62128E+12
1214,143,a,11/28/2016 23:51,1,1.62128E+12,1.62128E+12
1215,144,a,11/28/2016 23:51,1,1.62128E+12,1.62128E+12
1227,145,a,11/28/2016 23:53,1,1.62128E+12,1.62128E+12
1230,146,a,11/28/2016 23:53,1,1.62128E+12,1.62128E+12
1235,147,a,11/28/2016 23:54,1,1.62128E+12,1.62128E+12
1270,148,a,11/28/2016 23:58,1,1.62128E+12,1.62128E+12
1271,149,a,11/28/2016 23:58,1,1.62128E+12,1.62128E+12
1280,150,a,11/28/2016 23:59,1,1.62128E+12,1.62128E+12
1287,151,a,11/29/2016 0:00,1,1.62128E+12,1.62128E+12
1293,152,a,11/29/2016 0:01,1,1.62128E+12,1.62128E+12
1300,153,a,11/29/2016 0:02,1,1.62128E+12,1.62128E+12
1305,154,a,11/29/2016 0:03,1,1.62128E+12,1.62128E+12
1313,155,a,11/29/2016 0:03,1,1.62128E+12,1.62128E+12
1320,156,a,11/29/2016 0:04,1,1.62128E+12,1.62128E+12
1323,157,a,11/29/2016 0:05,1,1.62128E+12,1.62128E+12
1324,158,a,11/29/2016 0:05,1,1.62128E+12,1.62128E+12
1331,159,a,11/29/2016 0:06,1,1.62128E+12,1.62128E+12
1334,160,a,11/29/2016 0:06,1,1.62128E+12,1.62128E+12
1358,161,a,11/29/2016 0:09,1,1.62128E+12,1.62128E+12
1367,162,a,11/29/2016 0:10,1,1.62128E+12,1.62128E+12
1372,163,a,11/29/2016 0:10,1,1.62128E+12,1.62128E+12
1373,164,a,11/29/2016 0:11,1,1.62128E+12,1.62128E+12
1376,165,a,11/29/2016 0:11,1,1.62128E+12,1.62128E+12
1381,166,a,11/29/2016 0:11,1,1.62128E+12,1.62128E+12
1388,167,a,11/29/2016 0:12,1,1.62128E+12,1.62128E+12
1392,168,a,11/29/2016 0:12,1,1.62128E+12,1.62128E+12
1409,169,a,11/29/2016 0:14,1,1.62128E+12,1.62128E+12
1418,170,a,11/29/2016 0:15,1,1.62128E+12,1.62128E+12
1450,171,a,11/29/2016 0:19,1,1.62128E+12,1.62128E+12
1451,172,a,11/29/2016 0:19,1,1.62128E+12,1.62128E+12
1459,173,a,11/29/2016 0:20,1,1.62128E+12,1.62128E+12
1461,174,a,11/29/2016 0:21,1,1.62128E+12,1.62128E+12
1467,175,a,11/29/2016 0:22,1,1.62128E+12,1.62128E+12
1468,176,a,11/29/2016 0:22,1,1.62128E+12,1.62128E+12
1471,177,a,11/29/2016 0:23,1,1.62128E+12,1.62128E+12
1473,178,a,11/29/2016 0:23,1,1.62128E+12,1.62128E+12
1486,179,a,11/29/2016 0:24,1,1.62128E+12,1.62128E+12
1493,180,a,11/29/2016 0:25,1,1.62128E+12,1.62128E+12
1497,181,a,11/29/2016 0:25,1,1.62128E+12,1.62128E+12
1503,182,a,11/29/2016 0:26,1,1.62128E+12,1.62128E+12
1505,183,a,11/29/2016 0:26,1,1.62128E+12,1.62128E+12
1515,184,a,11/29/2016 0:27,1,1.62128E+12,1.62128E+12
1532,185,a,11/29/2016 0:30,1,1.62128E+12,1.62128E+12
1534,186,a,11/29/2016 0:30,1,1.62128E+12,1.62128E+12
1546,187,a,11/29/2016 0:31,1,1.62128E+12,1.62128E+12
1567,188,a,11/29/2016 0:34,1,1.62128E+12,1.62128E+12
1570,189,a,11/29/2016 0:34,1,1.62128E+12,1.62128E+12
1581,190,a,11/29/2016 0:36,1,1.62128E+12,1.62128E+12
1584,191,a,11/29/2016 0:36,1,1.62128E+12,1.62128E+12
1598,192,a,11/29/2016 0:38,1,1.62128E+12,1.62128E+12
1603,193,a,11/29/2016 0:39,1,1.62128E+12,1.62128E+12
1604,194,a,11/29/2016 0:39,1,1.62128E+12,1.62128E+12
1612,195,a,11/29/2016 0:40,1,1.62128E+12,1.62128E+12
1619,196,a,11/29/2016 0:41,1,1.62128E+12,1.62128E+12
1622,197,a,11/29/2016 0:41,1,1.62128E+12,1.62128E+12
1633,198,a,11/29/2016 0:42,1,1.62128E+12,1.62128E+12
1635,199,a,11/29/2016 0:42,1,1.62128E+12,1.62128E+12
1638,200,a,11/29/2016 0:43,1,1.62128E+12,1.62128E+12
1651,201,a,11/29/2016 0:44,1,1.62128E+12,1.62128E+12
1652,202,a,11/29/2016 0:44,1,1.62128E+12,1.62128E+12
1658,203,a,11/29/2016 0:45,1,1.62128E+12,1.62128E+12
1661,204,a,11/29/2016 0:45,1,1.62128E+12,1.62128E+12
1669,205,a,11/29/2016 0:45,1,1.62128E+12,1.62128E+12
1672,206,a,11/29/2016 0:46,1,1.62128E+12,1.62128E+12
1673,207,a,11/29/2016 0:46,1,1.62128E+12,1.62128E+12
1682,208,a,11/29/2016 0:46,1,1.62128E+12,1.62128E+12
1695,209,a,11/29/2016 0:47,1,1.62128E+12,1.62128E+12
1725,210,a,11/29/2016 0:50,1,1.62128E+12,1.62128E+12
1758,211,a,11/29/2016 0:53,1,1.62128E+12,1.62128E+12
1761,212,a,11/29/2016 0:53,1,1.62128E+12,1.62128E+12
1778,213,a,11/29/2016 0:55,1,1.62128E+12,1.62128E+12
1802,214,a,11/29/2016 0:59,1,1.62128E+12,1.62128E+12
1817,215,a,11/29/2016 1:01,1,1.62128E+12,1.62128E+12
1823,216,a,11/29/2016 1:02,1,1.62128E+12,1.62128E+12
1828,217,a,11/29/2016 1:03,1,1.62128E+12,1.62128E+12
1838,218,a,11/29/2016 1:04,1,1.62128E+12,1.62128E+12
1844,219,a,11/29/2016 1:05,1,1.62128E+12,1.62128E+12
1853,220,a,11/29/2016 1:06,1,1.62128E+12,1.62128E+12
1870,221,a,11/29/2016 1:08,1,1.62128E+12,1.62128E+12
1877,222,a,11/29/2016 1:08,1,1.62128E+12,1.62128E+12
1896,223,a,11/29/2016 1:10,1,1.62128E+12,1.62128E+12
1897,224,a,11/29/2016 1:11,1,1.62128E+12,1.62128E+12
1899,225,a,11/29/2016 1:11,1,1.62128E+12,1.62128E+12
1900,226,a,11/29/2016 1:11,1,1.62128E+12,1.62128E+12
1902,227,a,11/29/2016 1:11,1,1.62128E+12,1.62128E+12
1934,228,a,11/29/2016 1:14,1,1.62128E+12,1.62128E+12
1958,229,a,11/29/2016 1:18,1,1.62128E+12,1.62128E+12
1966,230,a,11/29/2016 1:20,1,1.62128E+12,1.62128E+12
1969,231,a,11/29/2016 1:20,1,1.62128E+12,1.62128E+12
1971,232,a,11/29/2016 1:21,1,1.62128E+12,1.62128E+12
1972,233,a,11/29/2016 1:21,1,1.62128E+12,1.62128E+12
1982,234,a,11/29/2016 1:23,1,1.62128E+12,1.62128E+12
1984,235,a,11/29/2016 1:23,1,1.62128E+12,1.62128E+12
1988,236,a,11/29/2016 1:23,1,1.62128E+12,1.62128E+12
2004,237,a,11/29/2016 1:25,1,1.62128E+12,1.62128E+12
2048,238,a,11/29/2016 1:31,1,1.62128E+12,1.62128E+12
2061,239,a,11/29/2016 1:35,1,1.62128E+12,1.62128E+12
2065,240,a,11/29/2016 1:35,1,1.62128E+12,1.62128E+12
2069,241,a,11/29/2016 1:36,1,1.62128E+12,1.62128E+12
2077,242,a,11/29/2016 1:38,1,1.62128E+12,1.62128E+12
2084,243,a,11/29/2016 1:39,1,1.62128E+12,1.62128E+12
2089,244,a,11/29/2016 1:40,1,1.62128E+12,1.62128E+12
2095,245,a,11/29/2016 1:41,1,1.62128E+12,1.62128E+12
2096,246,a,11/29/2016 1:41,1,1.62128E+12,1.62128E+12
2097,247,a,11/29/2016 1:41,1,1.62128E+12,1.62128E+12
2103,248,a,11/29/2016 1:41,1,1.62128E+12,1.62128E+12
2114,249,a,11/29/2016 1:42,1,1.62128E+12,1.62128E+12
2121,250,a,11/29/2016 1:43,1,1.62128E+12,1.62128E+12
2129,251,a,11/29/2016 1:44,1,1.62128E+12,1.62128E+12
2133,252,a,11/29/2016 1:44,1,1.62128E+12,1.62128E+12
2157,253,a,11/29/2016 1:46,1,1.62128E+12,1.62128E+12
2166,254,a,11/29/2016 1:47,1,1.62128E+12,1.62128E+12
2170,255,a,11/29/2016 1:47,1,1.62128E+12,1.62128E+12
2175,256,a,11/29/2016 1:47,1,1.62128E+12,1.62128E+12
2181,257,a,11/29/2016 1:47,1,1.62128E+12,1.62128E+12
2190,258,a,11/29/2016 1:48,1,1.62128E+12,1.62128E+12
2202,259,a,11/29/2016 1:49,1,1.62128E+12,1.62128E+12
2225,260,a,11/29/2016 1:51,1,1.62128E+12,1.62128E+12
2245,261,a,11/29/2016 1:53,1,1.62128E+12,1.62128E+12
2259,262,a,11/29/2016 1:54,1,1.62128E+12,1.62128E+12
2279,263,a,11/29/2016 1:58,1,1.62128E+12,1.62128E+12
2280,264,a,11/29/2016 1:58,1,1.62128E+12,1.62128E+12
2288,265,a,11/29/2016 1:59,1,1.62128E+12,1.62128E+12
2292,266,a,11/29/2016 1:59,1,1.62128E+12,1.62128E+12
2293,267,a,11/29/2016 1:59,1,1.62128E+12,1.62128E+12
2295,268,a,11/29/2016 1:59,1,1.62128E+12,1.62128E+12
2309,269,a,11/29/2016 2:01,1,1.62128E+12,1.62128E+12
2340,270,a,11/29/2016 2:04,1,1.62128E+12,1.62128E+12
2341,271,a,11/29/2016 2:04,1,1.62128E+12,1.62128E+12
2345,272,a,11/29/2016 2:05,1,1.62128E+12,1.62128E+12
2346,273,a,11/29/2016 2:05,1,1.62128E+12,1.62128E+12
2360,274,a,11/29/2016 2:06,1,1.62128E+12,1.62128E+12
2365,275,a,11/29/2016 2:07,1,1.62128E+12,1.62128E+12
2366,276,a,11/29/2016 2:07,1,1.62128E+12,1.62128E+12
2382,277,a,11/29/2016 2:08,1,1.62128E+12,1.62128E+12
2393,278,a,11/29/2016 2:09,1,1.62128E+12,1.62128E+12
2401,279,a,11/29/2016 2:10,1,1.62128E+12,1.62128E+12
2406,280,a,11/29/2016 2:10,1,1.62128E+12,1.62128E+12
2422,281,a,11/29/2016 2:12,1,1.62128E+12,1.62128E+12
2425,282,a,11/29/2016 2:12,1,1.62128E+12,1.62128E+12
2426,283,a,11/29/2016 2:12,1,1.62128E+12,1.62128E+12
2429,284,a,11/29/2016 2:12,1,1.62128E+12,1.62128E+12
2430,285,a,11/29/2016 2:12,1,1.62128E+12,1.62128E+12
2437,286,a,11/29/2016 2:13,1,1.62128E+12,1.62128E+12
2454,287,a,11/29/2016 2:15,1,1.62128E+12,1.62128E+12
2471,288,a,11/29/2016 2:16,1,1.62128E+12,1.62128E+12
2492,289,a,11/29/2016 2:19,1,1.62128E+12,1.62128E+12
2514,290,a,11/29/2016 2:21,1,1.62128E+12,1.62128E+12
2520,291,a,11/29/2016 2:22,1,1.62128E+12,1.62128E+12
2523,292,a,11/29/2016 2:22,1,1.62128E+12,1.62128E+12
2529,293,a,11/29/2016 2:23,1,1.62128E+12,1.62128E+12
2533,294,a,11/29/2016 2:23,1,1.62128E+12,1.62128E+12
2538,295,a,11/29/2016 2:24,1,1.62128E+12,1.62128E+12
2544,296,a,11/29/2016 2:25,1,1.62128E+12,1.62128E+12
2554,297,a,11/29/2016 2:26,1,1.62128E+12,1.62128E+12
2555,298,a,11/29/2016 2:26,1,1.62128E+12,1.62128E+12
2561,299,a,11/29/2016 2:27,1,1.62128E+12,1.62128E+12
2569,300,a,11/29/2016 2:28,1,1.62128E+12,1.62128E+12
2595,301,a,11/29/2016 2:31,1,1.62128E+12,1.62128E+12
2599,302,a,11/29/2016 2:31,1,1.62128E+12,1.62128E+12
2603,303,a,11/29/2016 2:32,1,1.62128E+12,1.62128E+12
2616,304,a,11/29/2016 2:34,1,1.62128E+12,1.62128E+12
2643,305,a,11/29/2016 2:38,1,1.62128E+12,1.62128E+12
2644,306,a,11/29/2016 2:38,1,1.62128E+12,1.62128E+12
2647,307,a,11/29/2016 2:39,1,1.62128E+12,1.62128E+12
2650,308,a,11/29/2016 2:39,1,1.62128E+12,1.62128E+12
2659,309,a,11/29/2016 2:41,1,1.62128E+12,1.62128E+12
2665,310,a,11/29/2016 2:42,1,1.62128E+12,1.62128E+12
2669,311,a,11/29/2016 2:43,1,1.62128E+12,1.62128E+12
2680,312,a,11/29/2016 2:44,1,1.62128E+12,1.62128E+12
2699,313,a,11/29/2016 2:47,1,1.62128E+12,1.62128E+12
2702,314,a,11/29/2016 2:47,1,1.62128E+12,1.62128E+12
2722,315,a,11/29/2016 2:50,1,1.62128E+12,1.62128E+12
2731,316,a,11/29/2016 2:52,1,1.62128E+12,1.62128E+12
2735,317,a,11/29/2016 2:52,1,1.62128E+12,1.62128E+12
2736,318,a,11/29/2016 2:52,1,1.62128E+12,1.62128E+12
2737,319,a,11/29/2016 2:52,1,1.62128E+12,1.62128E+12
2748,320,a,11/29/2016 2:54,1,1.62128E+12,1.62128E+12
2751,321,a,11/29/2016 2:54,1,1.62128E+12,1.62128E+12
2755,322,a,11/29/2016 2:54,1,1.62128E+12,1.62128E+12
2766,323,a,11/29/2016 2:56,1,1.62128E+12,1.62128E+12
2785,324,a,11/29/2016 2:58,1,1.62128E+12,1.62128E+12
2802,325,a,11/29/2016 3:00,1,1.62128E+12,1.62128E+12
2808,326,a,11/29/2016 3:01,1,1.62128E+12,1.62128E+12
2815,327,a,11/29/2016 3:02,1,1.62128E+12,1.62128E+12
2820,328,a,11/29/2016 3:02,1,1.62128E+12,1.62128E+12
2831,329,a,11/29/2016 3:03,1,1.62128E+12,1.62128E+12
2834,330,a,11/29/2016 3:03,1,1.62128E+12,1.62128E+12
2835,331,a,11/29/2016 3:03,1,1.62128E+12,1.62128E+12
2838,332,a,11/29/2016 3:04,1,1.62128E+12,1.62128E+12
2841,333,a,11/29/2016 3:04,1,1.62128E+12,1.62128E+12
2842,334,a,11/29/2016 3:04,1,1.62128E+12,1.62128E+12
2856,335,a,11/29/2016 3:05,1,1.62128E+12,1.62128E+12
2877,336,a,11/29/2016 3:07,1,1.62128E+12,1.62128E+12
2879,337,a,11/29/2016 3:07,1,1.62128E+12,1.62128E+12
2893,338,a,11/29/2016 3:08,1,1.62128E+12,1.62128E+12
2908,339,a,11/29/2016 3:10,1,1.62128E+12,1.62128E+12
2913,340,a,11/29/2016 3:10,1,1.62128E+12,1.62128E+12
2916,341,a,11/29/2016 3:10,1,1.62128E+12,1.62128E+12
2918,342,a,11/29/2016 3:11,1,1.62128E+12,1.62128E+12
2923,343,a,11/29/2016 3:11,1,1.62128E+12,1.62128E+12
2938,344,a,11/29/2016 3:12,1,1.62128E+12,1.62128E+12
2948,345,a,11/29/2016 3:13,1,1.62128E+12,1.62128E+12
2980,346,a,11/29/2016 3:16,1,1.62128E+12,1.62128E+12
2999,347,a,11/29/2016 3:18,1,1.62128E+12,1.62128E+12
3002,348,a,11/29/2016 3:19,1,1.62128E+12,1.62128E+12
3013,349,a,11/29/2016 3:21,1,1.62128E+12,1.62128E+12
3016,350,a,11/29/2016 3:21,1,1.62128E+12,1.62128E+12
3045,351,a,11/29/2016 3:26,1,1.62128E+12,1.62128E+12
3047,352,a,11/29/2016 3:27,1,1.62128E+12,1.62128E+12
3058,353,a,11/29/2016 3:30,1,1.62128E+12,1.62128E+12
3060,354,a,11/29/2016 3:31,1,1.62128E+12,1.62128E+12
3068,355,a,11/29/2016 3:33,1,1.62128E+12,1.62128E+12
3069,356,a,11/29/2016 3:33,1,1.62128E+12,1.62128E+12
3071,357,a,11/29/2016 3:33,1,1.62128E+12,1.62128E+12
3072,358,a,11/29/2016 3:34,1,1.62128E+12,1.62128E+12
3074,359,a,11/29/2016 3:34,1,1.62128E+12,1.62128E+12
3083,360,a,11/29/2016 3:35,1,1.62128E+12,1.62128E+12
3094,361,a,11/29/2016 3:37,1,1.62128E+12,1.62128E+12
3126,362,a,11/29/2016 3:45,1,1.62128E+12,1.62128E+12
3128,363,a,11/29/2016 3:47,1,1.62128E+12,1.62128E+12
3131,364,a,11/29/2016 3:48,1,1.62128E+12,1.62128E+12
3132,365,a,11/29/2016 3:48,1,1.62128E+12,1.62128E+12
3134,366,a,11/29/2016 3:49,1,1.62128E+12,1.62128E+12
3150,367,a,11/29/2016 3:52,1,1.62128E+12,1.62128E+12
3151,368,a,11/29/2016 3:52,1,1.62128E+12,1.62128E+12
3152,369,a,11/29/2016 3:52,1,1.62128E+12,1.62128E+12
3162,370,a,11/29/2016 3:54,1,1.62128E+12,1.62128E+12
3179,371,a,11/29/2016 3:57,1,1.62128E+12,1.62128E+12
3182,372,a,11/29/2016 3:57,1,1.62128E+12,1.62128E+12
3190,373,a,11/29/2016 3:59,1,1.62128E+12,1.62128E+12
3202,374,a,11/29/2016 4:01,1,1.62128E+12,1.62128E+12
3211,375,a,11/29/2016 4:03,1,1.62128E+12,1.62128E+12
3224,376,a,11/29/2016 4:06,1,1.62128E+12,1.62128E+12
3226,377,a,11/29/2016 4:07,1,1.62128E+12,1.62128E+12
3232,378,a,11/29/2016 4:08,1,1.62128E+12,1.62128E+12
3237,379,a,11/29/2016 4:09,1,1.62128E+12,1.62128E+12
3239,380,a,11/29/2016 4:09,1,1.62128E+12,1.62128E+12
3248,381,a,11/29/2016 4:10,1,1.62128E+12,1.62128E+12
3249,382,a,11/29/2016 4:10,1,1.62128E+12,1.62128E+12
3251,383,a,11/29/2016 4:10,1,1.62128E+12,1.62128E+12
3254,384,a,11/29/2016 4:11,1,1.62128E+12,1.62128E+12
3278,385,a,11/29/2016 4:13,1,1.62128E+12,1.62128E+12
3282,386,a,11/29/2016 4:14,1,1.62128E+12,1.62128E+12
3288,387,a,11/29/2016 4:14,1,1.62128E+12,1.62128E+12
3291,388,a,11/29/2016 4:15,1,1.62128E+12,1.62128E+12
3316,389,a,11/29/2016 4:17,1,1.62128E+12,1.62128E+12
3320,390,a,11/29/2016 4:17,1,1.62128E+12,1.62128E+12
