EventID,CaseID,Activity,Timestamp,Probability,initTime,sysTime
53,10,b,11/28/2016 21:38:00,0.21739130434782608,1627720411685,1627720411690
53,11,b,11/28/2016 21:38:00,0.21739130434782608,1627720411685,1627720411690
53,6,b,11/28/2016 21:38:00,0.17391304347826086,1627720411685,1627720411690
53,1,b,11/28/2016 21:38:00,0.17391304347826086,1627720411685,1627720411690
54,9,b,11/28/2016 21:38:00,0.21739130434782608,1627720411685,1627720411690
54,10,b,11/28/2016 21:38:00,0.21739130434782608,1627720411685,1627720411690
54,11,b,11/28/2016 21:38:00,0.21739130434782608,1627720411685,1627720411690
54,6,b,11/28/2016 21:38:00,0.17391304347826086,1627720411685,1627720411690
54,1,b,11/28/2016 21:38:00,0.17391304347826086,1627720411685,1627720411690
58,9,b,11/28/2016 21:38:00,0.21739130434782608,1627720411685,1627720411690
58,10,b,11/28/2016 21:38:00,0.21739130434782608,1627720411685,1627720411690
58,11,b,11/28/2016 21:38:00,0.21739130434782608,1627720411685,1627720411691
58,6,b,11/28/2016 21:38:00,0.17391304347826086,1627720411685,1627720411691
58,1,b,11/28/2016 21:38:00,0.17391304347826086,1627720411685,1627720411691
52,3,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
52,4,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
52,5,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
52,7,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
52,8,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
55,3,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
55,4,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
55,5,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
55,7,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
55,8,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
56,3,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
56,4,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
56,5,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
56,7,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
56,8,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
56,8,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
56,3,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
56,4,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
56,5,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
56,7,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
57,3,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
57,4,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
57,5,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
57,7,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
57,8,e,11/28/2016 21:38:00,0.2,1627720411685,1627720411691
61,13,a,11/28/2016 21:39:00,1.0,1627720411762,1627720411762
64,14,a,11/28/2016 21:39:00,1.0,1627720411856,1627720411857
69,12,d,11/28/2016 21:40:00,0.3333333333333333,1627720412044,1627720412048
69,13,d,11/28/2016 21:40:00,0.3333333333333333,1627720412044,1627720412048
69,14,d,11/28/2016 21:40:00,0.3333333333333333,1627720412044,1627720412048
62,3,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412048
62,4,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412048
62,5,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412048
62,7,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412048
62,8,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412048
65,3,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412048
65,4,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412048
65,5,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412048
65,7,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412048
65,8,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412048
67,3,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412048
67,4,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412048
67,5,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
67,7,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
67,8,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
68,3,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
68,4,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
68,5,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
68,7,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
68,8,d,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
66,3,c,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
66,4,c,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
66,5,c,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
66,7,c,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
66,8,c,11/28/2016 21:39:00,0.2,1627720412044,1627720412049
60,9,e,11/28/2016 21:39:00,0.21739130434782608,1627720412044,1627720412049
60,10,e,11/28/2016 21:39:00,0.21739130434782608,1627720412044,1627720412049
60,11,e,11/28/2016 21:39:00,0.21739130434782608,1627720412044,1627720412049
60,6,e,11/28/2016 21:39:00,0.17391304347826086,1627720412044,1627720412049
60,1,e,11/28/2016 21:39:00,0.17391304347826086,1627720412044,1627720412049
63,9,e,11/28/2016 21:39:00,0.21739130434782608,1627720412044,1627720412049
63,10,e,11/28/2016 21:39:00,0.21739130434782608,1627720412044,1627720412049
63,11,e,11/28/2016 21:39:00,0.21739130434782608,1627720412044,1627720412049
63,6,e,11/28/2016 21:39:00,0.17391304347826086,1627720412044,1627720412049
63,1,e,11/28/2016 21:39:00,0.17391304347826086,1627720412044,1627720412049
75,15,a,11/28/2016 21:40:00,1.0,1627720412263,1627720412263
71,12,d,11/28/2016 21:40:00,0.07692307692307693,1627720412517,1627720412527
71,13,d,11/28/2016 21:40:00,0.07692307692307693,1627720412517,1627720412527
71,14,d,11/28/2016 21:40:00,0.07692307692307693,1627720412517,1627720412527
71,9,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
71,10,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
71,11,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
71,6,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
71,1,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
72,12,d,11/28/2016 21:40:00,0.07692307692307693,1627720412517,1627720412527
72,13,d,11/28/2016 21:40:00,0.07692307692307693,1627720412517,1627720412527
72,14,d,11/28/2016 21:40:00,0.07692307692307693,1627720412517,1627720412527
72,9,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
72,10,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
72,11,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
72,6,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
72,1,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
74,12,d,11/28/2016 21:40:00,0.07692307692307693,1627720412517,1627720412527
74,13,d,11/28/2016 21:40:00,0.07692307692307693,1627720412517,1627720412527
74,14,d,11/28/2016 21:40:00,0.07692307692307693,1627720412517,1627720412527
74,9,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
74,10,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
74,11,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
74,6,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
74,1,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
76,12,d,11/28/2016 21:40:00,0.07692307692307693,1627720412517,1627720412527
76,13,d,11/28/2016 21:40:00,0.07692307692307693,1627720412517,1627720412527
76,14,d,11/28/2016 21:40:00,0.07692307692307693,1627720412517,1627720412527
76,9,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
76,10,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
76,11,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
76,6,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
76,1,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
76,1,d,11/28/2016 21:40:00,0.15384615384615385,1627720412517,1627720412527
83,12,b,11/28/2016 21:41:00,0.3333333333333333,1627720412517,1627720412527
83,13,b,11/28/2016 21:41:00,0.3333333333333333,1627720412517,1627720412527
83,14,b,11/28/2016 21:41:00,0.3333333333333333,1627720412517,1627720412527
73,3,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
73,4,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
73,5,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
73,7,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
73,8,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
78,3,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
78,4,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
78,5,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
78,7,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
78,8,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
80,3,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
80,4,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
80,5,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
80,7,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
80,8,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
81,3,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
81,4,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
81,5,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
81,7,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
81,8,b,11/28/2016 21:40:00,0.2,1627720412517,1627720412527
70,9,f,11/28/2016 21:40:00,0.21739130434782608,1627720412517,1627720412528
70,10,f,11/28/2016 21:40:00,0.21739130434782608,1627720412517,1627720412528
70,11,f,11/28/2016 21:40:00,0.21739130434782608,1627720412517,1627720412528
70,6,f,11/28/2016 21:40:00,0.17391304347826086,1627720412517,1627720412528
70,1,f,11/28/2016 21:40:00,0.17391304347826086,1627720412517,1627720412528
77,9,f,11/28/2016 21:40:00,0.21739130434782608,1627720412517,1627720412528
77,10,f,11/28/2016 21:40:00,0.21739130434782608,1627720412517,1627720412528
77,11,f,11/28/2016 21:40:00,0.21739130434782608,1627720412517,1627720412528
77,6,f,11/28/2016 21:40:00,0.17391304347826086,1627720412517,1627720412528
77,1,f,11/28/2016 21:40:00,0.17391304347826086,1627720412517,1627720412528
82,9,f,11/28/2016 21:40:00,0.21739130434782608,1627720412517,1627720412528
82,10,f,11/28/2016 21:40:00,0.21739130434782608,1627720412517,1627720412528
82,11,f,11/28/2016 21:40:00,0.21739130434782608,1627720412517,1627720412528
82,6,f,11/28/2016 21:40:00,0.17391304347826086,1627720412517,1627720412528
82,1,f,11/28/2016 21:40:00,0.17391304347826086,1627720412517,1627720412528
79,3,g,11/28/2016 21:40:00,0.2,1627720412517,1627720412529
79,4,g,11/28/2016 21:40:00,0.2,1627720412517,1627720412529
79,5,g,11/28/2016 21:40:00,0.2,1627720412517,1627720412529
79,7,g,11/28/2016 21:40:00,0.2,1627720412517,1627720412529
79,8,g,11/28/2016 21:40:00,0.2,1627720412517,1627720412529
89,15,d,11/28/2016 21:41:00,1.0,1627720413021,1627720413025
85,12,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
85,13,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
85,14,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
85,9,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
85,10,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
85,11,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
85,6,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
85,1,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
86,12,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
86,13,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
86,14,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
86,9,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
86,10,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
86,11,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
86,6,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
86,1,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
88,12,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
88,13,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
88,14,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
88,9,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
88,10,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
88,11,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
88,6,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
88,1,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
90,12,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
90,13,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
90,14,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
90,9,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
90,10,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
90,11,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
90,6,b,11/28/2016 21:41:00,0.1111111111111111,1627720413021,1627720413025
90,1,b,11/28/2016 21:41:00,0.1388888888888889,1627720413021,1627720413025
96,12,e,11/28/2016 21:42:00,0.3333333333333333,1627720413021,1627720413025
96,13,e,11/28/2016 21:42:00,0.3333333333333333,1627720413021,1627720413025
96,14,e,11/28/2016 21:42:00,0.3333333333333333,1627720413021,1627720413025
87,3,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
87,4,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
87,5,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
87,7,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
87,8,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
93,3,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
93,4,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
93,5,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
93,7,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
93,8,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
94,3,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
94,4,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
94,5,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
94,7,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
94,8,e,11/28/2016 21:41:00,0.2,1627720413021,1627720413025
84,9,h,11/28/2016 21:41:00,0.15,1627720413021,1627720413025
84,10,h,11/28/2016 21:41:00,0.15,1627720413021,1627720413026
84,11,h,11/28/2016 21:41:00,0.15,1627720413021,1627720413026
84,6,h,11/28/2016 21:41:00,0.15,1627720413021,1627720413026
84,1,h,11/28/2016 21:41:00,0.15,1627720413021,1627720413026
84,3,h,11/28/2016 21:41:00,0.05,1627720413021,1627720413026
84,4,h,11/28/2016 21:41:00,0.05,1627720413021,1627720413026
84,5,h,11/28/2016 21:41:00,0.05,1627720413021,1627720413026
84,7,h,11/28/2016 21:41:00,0.05,1627720413021,1627720413026
84,8,h,11/28/2016 21:41:00,0.05,1627720413021,1627720413026
